date,tweet,saham
2026-04-15,"Selamat sore temen2 Ijin komen untuk kasus penipuan yang barusan mencuat. Perlu kalian ingat dan waspadai... Kalo ada orang punya saham sekian puluh bio dan averagenya bulat, itu cuma bisa terjadi di $BBRI, $BMRI, dan $BBCA . Atau kalo sahamnya semuanya dicrossing. Gak mungkin",bmri
2026-04-15,"Upgrade prestige dan elite sand member di Marina Bay Sands Singapura dengan Mandiri Kartu Kredit Kamu bisa nikmati diskon hotel s.d. 15%*, bonus tiket atraksi*, dan eksklusif sands lounge*! Periode hingga 31 Juli 2026! Yuk, cek info selengkapnya di http://bmri.id/MBSmembership",bmri
2026-04-15,Mumpung pake qris berharap bukan bmri juga sih jd ga langsung cair ke penerima // kalau pake jasa cv bisa di share siapa nanyaa biar nanya ke rag zona uang,bmri
2026-04-15,Officer Development Program (ODP) Information Technology Bank Mandiri Khusus untuk kamu yang: Software Development Cyber Security Submit data melalui link http://bmri.id/ODPITPOOL2026Deadlinependaftaranhingga20April2026#ODPIT#ODPBankMandiri#lifeatmandiri,bmri
2026-04-15,"PT Unilever Indonesia Tbk (UNVR) kembali dikabarkan melepas unit bisnisnya, setelah hal serupa dilakukan pada tahun lalu dan awal tahun ini. Selengkapnya",unvr
2026-04-15,ADRO AMRT APLN ARTO ASRI BBRI BLTA BNII BREN BUMI BYAN CLEO CPIN DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY KAEF KEJU LAJU MAPI MIDI MYOR PGEO TAYS TLKM UNVR : +136.27%: 15 multiBAGGER stocks: 03/16/2026 to 04/15/2026:,unvr
2026-04-15,"kata gua ke UNVR mah daripada investor lu pada panas2an war masuk rups, mending dibagiin vocer, makasi @ForeCoffeeID see you next time",unvr
2026-04-16,"Sudah ga ada modal, nyangkut di mapa bbri sama bbca , bagi saya sudah luar biasa segini ustadz,, trimakasih",bbri
2026-04-16,"Saham Indonesia Resmi Hadir di Pluang! Sekarang kamu bisa koleksi BBCA, BBRI, hingga GOTO dan 950+ saham Indonesia dalam 1 aplikasi. Dapatkan bonus saham s.d Rp300rb promo 0% trading fee (S&K Berlaku) https://pluang.com/produk/saham-indonesia#BukaPluang#SahamIndonesia#IHSG",bbri
2026-04-16,"[10:52:02] $SMMA - NG Rp. 1.036.564.950 (1.142,85 lots @ Rp9.070) [10:53:25] $BBRI - SELL Rp. 1.705.000.000 (5.000 lots @ Rp3.410) [10:54:41] $BNBR - SELL Rp. 1.013.254.000 (46.057 lots @ Rp220) DYOR!",bbri
2026-04-16,Potensi Saham BBRI ke Pucuk #saham #infosaham #investasi,bbri
2026-04-16,[09:32:44] $ADRO - BUY Rp. 2.408.750.000 (9.635 lots @ Rp2.500) [09:33:07] $BREN - NG Rp. 154.098.875.000 (251.590 lots @ Rp6.125) [09:34:09] $BBRI - SELL Rp. 1.023.000.000 (3.000 lots @ Rp3.410) DYOR!,bbri
2026-04-16,"[11:32:23] $BBRI - NG Rp. 110.650.582.500 (324.965 lots @ Rp3.405) [11:32:38] $GOOD - NG Rp. 3.030.100.890 (97.745,19 lots @ Rp310) [11:32:38] $GOOD - NG Rp. 1.018.476.790 (32.854,09 lots @ Rp310) DYOR!",bbri
2026-04-16,Saham BBRI Diamuk Asing Bertubi-tubi #saham #infosaham #investasi,bbri
2026-04-16,"Data jual beli asing hari ini Top Foreign Buy CUAN, 61.1M MEDC, 50.8M EMAS, 50.3M TLKM, 45.8M INDF, 40.7M Top Local Buy BBCA, 369M BBRI, 302.5M BMRI, 160M BUMI, 128.1M ASII, 47.6M",bbri
2026-04-16,"Recording Date: 22 April 2026 Pembayaran: 8 Mei 2026 Riwayat dividen $BBRI sangat konsisten sebagai bank BUMN terbesar. Yield estimasi ~6,1% (hitung sendiri di harga saat ini). Pantau jadwal lengkap di http://idx.co.id.Bukanajakanbeli,jual,atauhold.#DYOR.2/2",bbri
2026-04-16,"IHSG Technical View 16 April 2026 IHSG kemarin ditutup turun 0.68%, disertai dengan net sell asing ~1.23 Tn. Saham yang paling banyak dijual asing adalah BBRI, BBCA, BMRI, ANTM, dan ENRG.",bbri
2026-04-16,"IHSG Hari Ini Dibuka Level 7.663, Ditopang Saham Big Caps BBCA-BBRI Cs. @indodax #NewsAgent",bbri
2026-04-16,"Update Dividen BBRI Kamis, 16 April 2026 $BBRI akan bagikan dividen final Rp 209 per saham (tahun buku 2025). Cum Date: 20 April 2026 Ex Date: 21 April 2026 Harga penutupan: Rp 3.410 (+0,29%). Ini hanya edukasi pasar. Bukan saran investasi. #DYOR total. #WalzzsTrade 1/2",bbri
2026-04-16,"I hope tomorrow BBRI gets a bit closer to my current avg, pessimistic about getting picked up rather than slammed down to -20% after cumdate like BBNI",bbri
2026-04-16,sahamnya pada aneh2 ya CIA? bukan BBCA BBRI dkk hahaha karena trading is not investing #profitloungecia,bbri
2026-04-16,"gapapa: ga maen saham: ga peduli CUAN: ga ambil pusing Maen Saham, Berkebun CUAN: 16/04/2026: +8.86%: IHSG gamang: (tunggu pembukaan penuh selat Hormuz): ADES ANTM APLN ASII BBCA BBRI BNII BREN DSSA EXCL GOTO INDY JSMR KEJU KIJA LAJU ROTI TLKM",bbri
2026-04-16,Jadwal pembagian dividen: - BBRI : 8 Mei 2026 - ARNA : 28 April 2026 - NIKL : 8 Mei 2026 - AVIA : 28 April 2026 - CMRY : 30 April 2026 - NISP : 4 Mei 2026 - SIDO : 7 Mei 2026 #saham #bursaefek #idx #dividen #bbri #arna #nikl #avia #cmry #nisp #sido Sumber :,bbri
2026-04-16,"barang impian 1000 lot bbca, 1000 lot bbri, 1000 lot bmri, 1000 lot bbni",bbri
2026-04-16,Todays Foreign Buying and Selling Data Net Buy CUAN: 69.94B EMAS: 40.34B BNBR: 26.99B BIPI: 23.44B TLKM: 22.71B MEDC: 18.30B INDF: 18.28B Net Sell BBRI: -158.00B BBCA: -97.05B BMRI: -85.51B BUMI: -77.80B DSSA: -32.37B BREN: -28.63B ANTM: -25.64B,bbri
2026-04-16,"Gw kalo punya banyak uang mending jadi kolekltor kak..kolektor $btc ,$bbca,$paxg,$slvon,$bbri,$nvda, dan masih banyak lagi. Cowok jelek tapi kalo punya McLaren cewek juga ngantri..hahaha",bbri
2026-04-16,selama ini baru tau Sakura itu salah satu produk $ICBP SALIMM MENGUASAI TEPUNG DUNIA,icbp
2026-04-16,ICBP Has the Opportunity to Start Its Uptrend http://doktermarket.com/2026/04/icbp-berpeluang-memulai-uptrendnya.html,icbp
2026-04-16,"gapapa: ga maen saham: ga peduli CUAN: ga ambil pusing Maen Saham, Berkebun CUAN: 16/04/2026: +8.86%: IHSG gamang: (tunggu pembukaan penuh selat Hormuz): ADES ANTM APLN ASII BBCA BBRI BNII BREN DSSA EXCL GOTO INDY JSMR KEJU KIJA LAJU ROTI TLKM",tlkm
2026-04-16,"Data jual beli asing hari ini Top Foreign Buy CUAN, 61.1M MEDC, 50.8M EMAS, 50.3M TLKM, 45.8M INDF, 40.7M Top Local Buy BBCA, 369M BBRI, 302.5M BMRI, 160M BUMI, 128.1M ASII, 47.6M",tlkm
2026-04-16,Todays Foreign Buying and Selling Data Net Buy CUAN: 69.94B EMAS: 40.34B BNBR: 26.99B BIPI: 23.44B TLKM: 22.71B MEDC: 18.30B INDF: 18.28B Net Sell BBRI: -158.00B BBCA: -97.05B BMRI: -85.51B BUMI: -77.80B DSSA: -32.37B BREN: -28.63B ANTM: -25.64B,tlkm
2026-04-16,Nikmati penawaran spesial cicilan 0% s.d. 12 bulan* dan diskon s.d. 20%* dengan tukar Livin’poin pakai Mandiri Kartu Kredit/Debit di berbagai brand favorit! Berlaku s.d. 31 Desember 2026. *Info: http://bmri.id/MAPothersBankMandiriberizindandiawasiolehOtoritasJasa,bmri
2026-04-16,"barang impian 1000 lot bbca, 1000 lot bbri, 1000 lot bmri, 1000 lot bbni",bmri
2026-04-16,"Oantes gagal sama mbak2 scorpio, legal BMRI",bmri
2026-04-16,"Makan shabu & grill Jepang dengan lebih hemat! Nikmati diskon Rp100 ribu* di NikuGo! dengan transaksi pakai QR Bayar di Livin’ by Mandiri! Yuk, langsung ajak teman atau keluarga kamu! Berlaku hingga 30 April 2026. *Info: http://bmri.id/LivinNikuGoBankMandiriberizin",bmri
2026-04-16,"Data jual beli asing hari ini Top Foreign Buy CUAN, 61.1M MEDC, 50.8M EMAS, 50.3M TLKM, 45.8M INDF, 40.7M Top Local Buy BBCA, 369M BBRI, 302.5M BMRI, 160M BUMI, 128.1M ASII, 47.6M",bmri
2026-04-16,Bismillah numpang promo tabungan mandiri https://bmri.id/reflivin?af_adset=MGMH30KDVF&deep_link_sub1=null&deep_link_sub2=MGMH30KDVF,bmri
2026-04-16,"Upgrade gaya, diskonnya nyata! Nikmati diskon 10%* + diskon s.d. 20%* dengan tukar Livin’poin Mandiri Kartu Kredit/Debit di berbagai brand pilihan dari MAP. Yuk, manfaatkan sekarang dan upgrade gaya kamu! Periode hingga 31 Desember 2026. *Info: http://bmri.id/MAPfashion1",bmri
2026-04-16,"Data Jual beli asing hari ini Net Buy CUAN: 69,94B EMAS: 40,34B BNBR: 26,99B BIPI: 23,44B TLKM: 22,71B MEDC: 18,30B INDF: 18,28B Net Sell BBRI: -158,00B BBCA: -97,05B BMRI: -85,51B BUMI: -77,80B DSSA: -32,37B BREN: -28,63B ANTM: -25,64B",bmri
2026-04-16,Garuda Muda bersiap untuk 𝐌𝐚𝐭𝐜𝐡𝐝𝐚𝐲 𝟐 𝑣𝑠 Malaysia di ASEAN U—17 Boys’ Championship 2026. Selengkapnya di Livin’ Sukha via #LivinbyMandiri atau cek di http://bmri.id/timnasxmandiri‣#GarudaMendunia‣#TimnasIndonesiaMandiriBankMandiriberizindandiawasioleh,bmri
2026-04-16,[09:46:43] $CDIA - SELL Rp. 2.234.485.500 (18.093 lots @ Rp1.235) [09:54:32] $BMRI - SELL Rp. 1.627.500.000 (3.500 lots @ Rp4.650) [09:54:32] $BMRI - SELL Rp. 1.395.000.000 (3.000 lots @ Rp4.650) DYOR!,bmri
2026-04-16,[09:41:45] $BULL - SELL Rp. 1.391.100.000 (27.822 lots @ Rp500) [09:44:06] $BMRI - NG Rp. 396.950.000.000 (850.000 lots @ Rp4.670) [09:45:04] $BREN - SELL Rp. 1.315.000.000 (2.000 lots @ Rp6.575) DYOR!,bmri
2026-04-16,"IHSG Technical View 16 April 2026 IHSG kemarin ditutup turun 0.68%, disertai dengan net sell asing ~1.23 Tn. Saham yang paling banyak dijual asing adalah BBRI, BBCA, BMRI, ANTM, dan ENRG.",bmri
2026-04-16,"JAKARTA – PT Unilever Indonesia Tbk (UNVR) menepis rumor yang beredar di publik, mengenai rencana penjualan bisnis jus Buavita yang beredar dalam sepekan terakhir. Baca selengkapnya: https://idnfin.id/a62982",unvr
2026-04-16,hodlr $unvr juga gitu kok,unvr
2026-04-16,Which gamblers would possibly be interested in blue chip stocks $UNVR,unvr
2026-04-17,"BRI Buddy, this weekend theres a special BRI promo thats an absolute shame to miss. Shop at Kinokuniya using BRI Credit Card, BRI Debit, or BRImo QRIS on April 17 - 19, 2026 and get a shopping voucher worth Rp150,000. For more info, check out http://bbri.id/kinokuniyaweekend",bbri
2026-04-17,"PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) remains consistent in its role as a peoples bank, with a focus on advancing micro, small, and medium enterprises (MSMEs). In Indonesia, MSMEs form the backbone of the economy, with around 30.18 million non-agricultural business units",bbri
2026-04-17,"Data jual beli asing hari ini Top Foreign Buy CUAN, 127.4M INCO, 50.5M EMAS, 50.2M BRMS, 37.7M BREN, 34.6M Top Local Buy BBCA, 522.7M BMRI, 225.5M BBRI, 212.1M BUMI, 107.3M ANTM, 78.2M",bbri
2026-04-17,"Bbri minvir, 8 mei bagi2 dividen",bbri
2026-04-17,Session 1 Foreign Trading Data Top Net Foreign Buy CUAN: 121.03B BRMS: 36.80B ASII: 28.32B UNTR: 26.20B ADRO: 23.41B BBNI: 22.10B Top Net Foreign Sell BBCA: -148.84B BBRI: -75.51B BUMI: -62.21B BMRI: -54.25B ANTM: -48.29B BNBR: -35.03B,bbri
2026-04-17,bbri bbca merah mulu anjay kek jaman covid,bbri
2026-04-17,"Saham gw jg masih minus 60 jutaan, padahal pegangnya BBRI dari Q4 2024. Hadeuhhhh",bbri
2026-04-17,Bentar lagi cross BBRI,bbri
2026-04-17,"IHSG Technical View 17 April 2026 The IHSG closed down 0.03% yesterday, accompanied by net selling from foreigners of ~1 Trillion. The stocks most heavily sold by foreigners were BBCA, BBRI, BMRI, ASII, and BREN.",bbri
2026-04-17,Ritel Bersatu Tidak Terkalahkan Itu serok bbri terus dari 6000 Wkwkwk,bbri
2026-04-17,"Kemarin nekat masuk di BBRI di 3280 tapi main kecil. Sementara udah hold BBCA dengan avg 6900. Market hari ini, BBRI udah plus. BBCA masih berdoa sambil nyicil avg down.",bbri
2026-04-17,Kecil itu. Mnding BBRI,bbri
2026-04-17,Nasib yang pegang BigBanks di pucuk Dari all time high nya BBCA (Turun 39%) BMRI (Turun 38%) BBNI (Turun 40%) BBRI (Turun 46%) PER BBCA 2019 : 28.9x 2026 : 15.4x PBV BBCA 2019 : 4.7x 2026 : 2.9x PER BBRI 2019 : 15.8x 2026 : 9.3x PBV BBRI 2019 : 2.6x 2026 : 1.6x PER BBNI,bbri
2026-04-17,"Mending buat beli saham BBRI atau BBCA. Diemin aja, nanti devidennya setiap tahun bisa dipake buat kehidupan sehari2",bbri
2026-04-17,Masih terjaga di atas trendline. Hari ini jg masih hijau. Asing net sell 453.97 Bn Minggu depan ada Ex Date Dividen BBRI. Semoga keep strong ke depannya.,bbri
2026-04-17,@soulofdarkne55 bbni atau bbri nih?,bbri
2026-04-17,longsorkan sampe setara BBRI mint,bbri
2026-04-17,"Dari list ini, sektor bank (BBCA, BBRI, BMRI) masih dominan bobotnya",bbri
2026-04-17,"Not visible yet now, Sis... The tangible ones $BBRI $BBNI $BMRI have received cash money to enter into profits. Hopefully in next years performance, its distributed to the public and not just to thicken the capital.",bbri
2026-04-17,Big Beng....... - BBNI ga kemana-mana - BBRI mingdep ex-date jadinya ya you know la - BMRI yaaa gitu deh - BBCA hadeuhhh balik support krusial wkwkkwwk,bbri
2026-04-17,"Wow. BBRI, SCB at 8-10%",bbri
2026-04-17,Sp 20/4 : 1. puri bbri intp smbr ultj cleo kaef asii assa wifi adro cbre cpin dewi scma bren rise bbni bdmn cmry wiim king excl mdka emas mbss ketr data boga nest cita. 2. mbma nikl dooh. 3. ssia pwon simp lppf jpfa main fore. + : pani.,bbri
2026-04-17,"5 years building our own community, Accompanying from IHSG Sideways, Bearish, Bullish. BBRI once hit 6000. Tough but thats life, we must keep moving forward, keep it up everyone!",bbri
2026-04-17,"Bahas #ICBP Dengan harga jual Indomie Rp 3.300/pcs, segmen mie instan Indofood jual 45 juta pcs/hari atau hampir 16,5 miliar pcs sepanjang 2025. Dari volume itu, dia dapet Operating Profit Margin (OPM) 24,4%, artinya laba usaha yang dihasilin itu mencapai Rp 36 M per hari,",icbp
2026-04-17,"Stock Picks 17 April 2026 TLKM Spec Buy with support at 3060, cutloss if breaks below 3000. If it doesnt break below 3060, potential to rise to 3180-3240 short term. Disclaimer: http://bit.ly/disclaimer-cgsiid#cgsi#cgsid#stockpicks#sobatgenvest#akuinvestorsaham",tlkm
2026-04-17,"Mungkin di indo juga harus ikut tren ini juga GOTO AI atau TLKM AI, maybe?",tlkm
2026-04-17,kenapa IRA banyak angkat saham lain sementara saham tua TLKM angkat diri sendiri nya aja berat,tlkm
2026-04-17,"Saya, on the contrary, applied for early retirement from TLKM... and chose to live a quiet, secluded life.",tlkm
2026-04-17,"Age 27 if Im not mistaken. Once bought BRIS, TLKM and UNVR. Then sold everything to focus on BTC.",tlkm
2026-04-17,"Its good but the matlis is like shit. If the matlis were better, itd still be the best overall.",tlkm
2026-04-17,karena IRA ada story Growth scara fundamental. Smntara Telkom Market share nya kemakan IRA karena predatory Pricing IRA. Tapi TLKM ketolong BUMN dan Pemda. Jadi yah Setidaknya Duopoli tapi marketshare yang kuasain nanti IRA.,tlkm
2026-04-17,BMRI saat ini PER 7.6x PBV 1.47,bmri
2026-04-17,"Dari list ini, sektor bank (BBCA, BBRI, BMRI) masih dominan bobotnya",bmri
2026-04-17,"Data jual beli asing hari ini Top Foreign Buy CUAN, 127.4M INCO, 50.5M EMAS, 50.2M BRMS, 37.7M BREN, 34.6M Top Local Buy BBCA, 522.7M BMRI, 225.5M BBRI, 212.1M BUMI, 107.3M ANTM, 78.2M",bmri
2026-04-17,"Waktunya refresh wardrobe biar makin on point! Nikmati diskon 10%* untuk koleksi favorit di Lacoste pakai Mandiri Kartu Kredit! Berlaku hingga 30 April 2026. Yuk, lengkapi style favoritmu sekarang! *Info: http://bmri.id/MAPLacosteBankMandiriberizindandiawasioleh",bmri
2026-04-17,Belum keliatan sekarang Kak... Yang sudah nyata $BBRI $BBNI $BMRI terima uang cash untuk masuk ke laba. Semoga dalam kinerja tahun depan dibagikan ke publik dan bukan mempertebal modal.,bmri
2026-04-17,Serius PER BMRI 2026 di 1.8x?,bmri
2026-04-17,Big Beng....... - BBNI ga kemana mana - BBRI mingdep ex date jadinya ya you know la - BMRI yaaa gitu dehhh - BBCA hadeuhhh balik support krusial wkwkkwwk,bmri
2026-04-17,Data jual beli asing sesi 1 Top Net Foreign Buy CUAN: 121.03B BRMS: 36.80B ASII: 28.32B UNTR: 26.20B ADRO: 23.41B BBNI: 22.10B Top Net Foreign Sell BBCA: -148.84B BBRI: -75.51B BUMI: -62.21B BMRI: -54.25B ANTM: -48.29B BNBR: -35.03B,bmri
2026-04-17,"#BMRI - lampau modal jutaan Profit 10,942",bmri
2026-04-17,Nasib yang pegang BigBanks di pucuk Dari all time high nya BBCA (Turun 39%) BMRI (Turun 38%) BBNI (Turun 40%) BBRI (Turun 46%) PER BBCA 2019 : 28.9x 2026 : 15.4x PBV BBCA 2019 : 4.7x 2026 : 2.9x PER BBRI 2019 : 15.8x 2026 : 9.3x PBV BBRI 2019 : 2.6x 2026 : 1.6x PER BBNI,bmri
2026-04-17,"IHSG Technical View 17 April 2026 IHSG kemarin ditutup turun 0.03%, disertai dengan net sell asing ~1 Triliun. Saham yang paling banyak dijual asing adalah BBCA, BBRI, BMRI, ASII, dan BREN.",bmri
2026-04-17,"Age 27 if Im not mistaken. Once bought BRIS, TLKM and UNVR. Then sold everything to focus on BTC.",unvr
2026-04-17,"PetikCUAN: unvr, goto: 17 April 2026:",unvr
2026-04-17,Liat chartnya BBCA itu dejavu dengan chartnya UNVR,unvr
2026-04-17,"@saptaipb hey, have you ever analyzed $UNVR before? Mind sharing it if you have?",unvr
2026-04-18,"Saham BBRI Diramal ke Sini, Ada Momen Krusial #saham #infosaham #investasi",bbri
2026-04-18,BERITA POPULER: Letupan Harga Emas Antam (ANTM) hingga Ramalan Saham BBRI #emas #saham #infosaham #investasi,bbri
2026-04-18,gonna be a long time while still in productive age gonna explore lololol if suddenly have 1 trillion just split it up for investments or starting a business also possible like for example 50m for bluechip stocks bbri est can get 2-5m cash/year from dividends,bbri
2026-04-18,Buka BRI Tabungan dan miliki Kartu BRI Debit FC Barcelona—simbol loyalitas sejati seorang culer. Kunjungi booth BRI di SOGO terpilih dan top-up Rp10 juta untuk kesempatan mendapatkan hadiah eksklusif. cek lokasi SOGO di http://bbri.id/sogofcb26Karenadukunganmupantaslebih,bbri
2026-04-18,"Lepas bbni masuk bbri, keluar kandang singa masuk ke mulut buaya",bbri
2026-04-18,Saingan BBRI dalam deviden,bbri
2026-04-18,"dah ah kita bahas saham lagiii kalau Anda percaya saham yg dibeli asing kuat ga jatuh kaya BBCA , inilah saham yg dibeli dan dijual asing 1 minggu 1 bulan 1 kuartal , jelas bukan bank yaaa jelas bukan BBCA BBRI BMRI BBNI adakah yg menarik untuk Anda?",bbri
2026-04-18,"Yuk yg mau ikutan ambil bagian dari deviden $BBRI kayaknya masih oke, harga sahamnya juga lagi pas untuk di serok DYOR yaaaah Tetap perhatikan resiko",bbri
2026-04-18,"In the stock exchange, the issuer BNI is named BBNI. BCA is named BBCA. BRI is named BBRI. Bank Mandiri is named BMRI.",bbri
2026-04-18,"Orang Indonesia itu sok gaya punya uang lebih beli Pajero , BBM non subsidi buat kalangan kaya naik baru kerasa , makanya beli mobil sesuai kantong , orang kaya aja ogah beli mobil milyaran, malah mereka beli BBRI mercy harga bajaj",bbri
2026-04-18,syukur banget pas @BNI kode saham BBNI Nembus 4.700 saya TP semua akhirnya baru paham kenapa bank ini kok nilainya gak naik naik sejak saya TP. ohh terjawab semua dari 2019. semoga next BBRI dan BMRI bisa TP juga meskipun dikit aja. WONG IHSG JELEK AMAT,bbri
2026-04-18,beli saham BBRI atau BBCA,bbri
2026-04-18,Sell BBRI stock after receiving dividends,bbri
2026-04-18,"duit dingin kok jadi panas? $BBCA $BBRI, fak kata gua teh",bbri
2026-04-18,"tadinya mau haka BBRI, ga jadi kwk",bbri
2026-04-18,nanti digendong BBRI sekaligus dividen,bbri
2026-04-18,Pindah BBRI aj,bbri
2026-04-18,ICBP price movement is in the same direction as IDRUSD (opposite of USDIDR). #IHSG #ICBP #USDIDR,icbp
2026-04-18,Rill ini mah musuhnya ICBP sama Calbee,icbp
2026-04-18,Eh iya Za.. Dia sempet punya ICBP.. Blend kynya ya sistemnya ha ha ha,icbp
2026-04-18,Soalnya produk ICBP yang marketnya gede sih Indomie aja. Sisanya produk sekunder. Kalo UNVR barangnya sehari-hari banget jadi lebih menarik buat ditempel,icbp
2026-04-18,Musuh sejatinya ICBP ini mah,icbp
2026-04-18,TLKM nya kayanya multi factor tuh Daf Sisanya single factor + built in.. alias LIQUIDITY,tlkm
2026-04-18,Jual sekalian BBNI. Gw pun pindah muatan ke BMRI kemarin.,bmri
2026-04-18,"dah ah kita bahas saham lagiii kalau Anda percaya saham yg dibeli asing kuat ga jatuh kaya BBCA , inilah saham yg dibeli dan dijual asing 1 minggu 1 bulan 1 kuartal , jelas bukan bank yaaa jelas bukan BBCA BBRI BMRI BBNI adakah yg menarik untuk Anda?",bmri
2026-04-18,syukur banget pas @BNI kode saham BBNI Nembus 4.700 saya TP semua akhirnya baru paham kenapa bank ini kok nilainya gak naik naik sejak saya TP. ohh terjawab semua dari 2019. semoga next BBRI dan BMRI bisa TP juga meskipun dikit aja. WONG IHSG JELEK AMAT,bmri
2026-04-18,"BMRI, bukan BMNDRI. Hehehe",bmri
2026-04-18,"Di bursa saham, emiten BNI namanya BBNI. BCA namanya BBCA. BRI namanya BBRI. Bank Mandiri namanya BMRI.",bmri
2026-04-18,dia dah ada di bmri juga tu Khusus bca mungkin akan di pertimbangkan sama dia...,bmri
2026-04-18,"UNVR di Support Penting, Hati-Hati Kalau Jebol http://doktermarket.com/2026/04/unvr-di-support-penting-hati-hati-kalau.html",unvr
2026-04-18,Soalnya produk ICBP yang marketnya gede sih Indomie aja. Sisanya produk sekunder. Kalo UNVR barangnya sehari-hari banget jadi lebih menarik buat ditempel,unvr
